symbol,price_day,price_change,closing_price,start_price,end_price 
ST,2024-04-26,1.7,34.98,,
ST,2024-04-25,-0.1,34.38,,
ST,2024-04-24,0.5,34.42,,
ST,2024-04-23,1.6,34.26,,
ST,2024-04-22,0.0,33.71,,
ST,2024-04-19,0.6,33.7,,
ST,2024-04-18,0.1,33.51,,
ST,2024-04-17,-0.6,33.48,,
ST,2024-04-16,-0.9,33.67,,
ST,2024-04-15,-1.7,33.98,,
ST,2024-04-12,-2.1,34.58,,
ST,2024-04-11,0.3,35.32,,
ST,2024-04-10,-2.7,35.22,,
ST,2024-04-09,0.8,36.19,,
ST,2024-04-08,1.3,35.89,,
ST,2024-04-05,-1.7,35.44,,
ST,,,,36.05,38.99
STLA,2024-05-01,0.8,22.48,,
STLA,2024-04-30,-10.5,22.3,,
STLA,2024-04-29,0.7,24.92,,
STLA,2024-04-26,0.6,24.74,,
STLA,2024-04-25,-1.0,24.6,,
STLA,2024-04-24,-0.4,24.86,,
STLA,2024-04-23,1.5,24.96,,
STLA,2024-04-22,-4.6,24.58,,
STLA,2024-04-19,0.1,25.77,,
STLA,2024-04-18,-0.2,25.75,,
STLA,2024-04-17,-0.0,25.79,,
STLA,2024-04-16,-1.7,25.8,,
STLA,2024-04-15,1.2,26.25,,
STLA,2024-04-12,-4.0,25.94,,
STLA,2024-04-11,0.3,27.02,,
STLA,2024-04-10,-1.1,26.95,,
STLA,2024-04-09,1.2,27.25,,
STLA,2024-04-08,1.1,26.92,,
STLA,2024-04-05,0.2,26.64,,
STLA,,,,26.58,22.48
STLD,2024-05-01,-0.4,129.65,,
STLD,2024-04-30,-3.7,130.12,,
STLD,2024-04-29,0.8,135.07,,
STLD,2024-04-26,0.8,134.04,,
STLD,2024-04-25,2.4,133.03,,
STLD,2024-04-24,-3.2,129.92,,
STLD,2024-04-23,-2.3,134.16,,
STLD,2024-04-22,0.3,137.3,,
STLD,2024-04-19,0.6,136.9,,
STLD,2024-04-18,-2.1,136.07,,
STLD,2024-04-17,-0.6,138.93,,
STLD,2024-04-16,-0.9,139.77,,
STLD,2024-04-15,0.2,140.97,,
STLD,2024-04-12,-2.5,140.63,,
STLD,2024-04-11,-0.3,144.23,,
STLD,2024-04-10,-1.4,144.65,,
STLD,2024-04-09,-0.8,146.73,,
STLD,2024-04-08,0.4,147.85,,
STLD,2024-04-05,0.4,147.27,,
STLD,,,,146.71,129.65
STNE,2024-05-01,0.9,15.74,,
STNE,2024-04-30,-3.6,15.6,,
STNE,2024-04-29,-1.0,16.19,,
STNE,2024-04-26,5.0,16.35,,
STNE,2024-04-25,-1.6,15.57,,
STNE,2024-04-24,0.3,15.83,,
STNE,2024-04-23,3.3,15.78,,
STNE,2024-04-22,-0.2,15.27,,
STNE,2024-04-19,0.3,15.3,,
STNE,2024-04-18,0.1,15.26,,
STNE,2024-04-17,-0.3,15.25,,
STNE,2024-04-16,-2.4,15.29,,
STNE,2024-04-15,-2.8,15.67,,
STNE,2024-04-12,-3.1,16.12,,
STNE,2024-04-11,0.7,16.64,,
STNE,2024-04-10,-4.3,16.53,,
STNE,2024-04-09,-2.3,17.28,,
STNE,2024-04-08,5.1,17.68,,
STNE,2024-04-05,-0.1,16.83,,
STNE,,,,16.85,15.74
STNG,2024-05-01,-1.5,69.31,,
STNG,2024-04-30,-2.6,70.36,,
STNG,2024-04-29,-0.7,72.25,,
STNG,2024-04-26,1.3,72.77,,
STNG,2024-04-25,1.4,71.81,,
STNG,2024-04-24,0.3,70.84,,
STNG,2024-04-23,1.1,70.64,,
STNG,2024-04-22,0.4,69.84,,
STNG,2024-04-19,1.6,69.53,,
STNG,2024-04-18,-3.3,68.46,,
STNG,2024-04-17,-0.2,70.78,,
STNG,2024-04-16,0.5,70.95,,
STNG,2024-04-15,-0.6,70.57,,
STNG,2024-04-12,-0.9,70.97,,
STNG,2024-04-11,2.1,71.64,,
STNG,2024-04-10,1.7,70.14,,
STNG,2024-04-09,-2.6,68.97,,
STNG,2024-04-08,-1.3,70.82,,
STNG,2024-04-05,-0.4,71.77,,
STNG,,,,72.07,69.31
STT,2024-05-01,0.9,73.11,,
STT,2024-04-30,-2.0,72.49,,
STT,2024-04-29,0.8,73.99,,
STT,2024-04-26,0.1,73.39,,
STT,2024-04-25,-1.3,73.29,,
STT,2024-04-24,-0.1,74.29,,
STT,2024-04-23,-0.2,74.39,,
STT,2024-04-22,1.6,74.51,,
STT,2024-04-19,0.5,73.37,,
STT,2024-04-18,0.3,73.04,,
STT,2024-04-17,-0.3,72.81,,
STT,2024-04-16,-2.5,73.02,,
STT,2024-04-15,-1.1,74.93,,
STT,2024-04-12,2.5,75.78,,
STT,2024-04-11,-0.6,73.91,,
STT,2024-04-10,-3.0,74.37,,
STT,2024-04-09,0.3,76.64,,
STT,2024-04-08,0.8,76.39,,
STT,2024-04-05,-0.2,75.8,,
STT,,,,75.95,73.11
STX,2024-05-01,-0.1,85.81,,
STX,2024-04-30,-0.2,85.91,,
STX,2024-04-29,0.0,86.08,,
STX,2024-04-26,-1.4,86.04,,
STX,2024-04-25,0.2,87.26,,
STX,2024-04-24,0.7,87.11,,
STX,2024-04-23,1.6,86.53,,
STX,2024-04-22,3.3,85.18,,
STX,2024-04-19,-1.2,82.46,,
STX,2024-04-18,-0.9,83.44,,
STX,2024-04-17,0.6,84.2,,
STX,2024-04-16,-0.2,83.68,,
STX,2024-04-15,-1.5,83.88,,
STX,2024-04-12,-4.0,85.19,,
STX,2024-04-11,0.9,88.78,,
STX,2024-04-10,-1.7,87.99,,
STX,2024-04-09,0.4,89.53,,
STX,2024-04-08,-0.9,89.15,,
STX,2024-04-05,-0.8,89.99,,
STX,,,,90.76,85.81
STZ,2024-05-01,0.2,253.95,,
STZ,2024-04-30,-3.0,253.46,,
STZ,2024-04-29,0.4,261.19,,
STZ,2024-04-26,-0.6,260.04,,
STZ,2024-04-25,0.1,261.71,,
STZ,2024-04-24,-0.0,261.55,,
STZ,2024-04-23,0.7,261.66,,
STZ,2024-04-22,-0.4,259.74,,
STZ,2024-04-19,0.8,260.7,,
STZ,2024-04-18,0.5,258.68,,
STZ,2024-04-17,-0.2,257.31,,
STZ,2024-04-16,-0.3,257.78,,
STZ,2024-04-15,-1.4,258.52,,
STZ,2024-04-12,-2.3,262.24,,
STZ,2024-04-11,1.3,268.34,,
STZ,2024-04-10,0.7,264.92,,
STZ,2024-04-09,-1.1,262.97,,
STZ,2024-04-08,0.1,266.0,,
STZ,2024-04-05,0.5,265.63,,
STZ,,,,264.31,253.95
SU,2024-05-01,-1.4,37.65,,
SU,2024-04-30,-3.8,38.19,,
SU,2024-04-29,0.7,39.69,,
SU,2024-04-26,-0.1,39.41,,
SU,2024-04-25,0.4,39.44,,
SU,2024-04-24,0.3,39.27,,
SU,2024-04-23,0.2,39.15,,
SU,2024-04-22,1.4,39.08,,
SU,2024-04-19,1.3,38.54,,
SU,2024-04-18,0.4,38.05,,
SU,2024-04-17,0.8,37.89,,
SU,2024-04-16,1.1,37.58,,
SU,2024-04-15,-1.4,37.18,,
SU,2024-04-12,-1.7,37.69,,
SU,2024-04-11,-2.4,38.36,,
SU,2024-04-10,1.5,39.31,,
SU,2024-04-09,0.1,38.73,,
SU,2024-04-08,-0.8,38.7,,
SU,2024-04-05,1.1,39.0,,
SU,,,,38.57,37.65
SWK,2024-05-01,0.5,91.9,,
SWK,2024-04-30,0.5,91.4,,
SWK,2024-04-29,1.4,90.96,,
SWK,2024-04-26,1.0,89.71,,
SWK,2024-04-25,-1.6,88.83,,
SWK,2024-04-24,-0.5,90.27,,
SWK,2024-04-23,1.6,90.74,,
SWK,2024-04-22,0.0,89.35,,
SWK,2024-04-19,0.0,89.32,,
SWK,2024-04-18,-0.0,89.32,,
SWK,2024-04-17,-0.9,89.33,,
SWK,2024-04-16,-0.7,90.18,,
SWK,2024-04-15,-0.7,90.83,,
SWK,2024-04-12,-2.0,91.48,,
SWK,2024-04-11,0.4,93.32,,
SWK,2024-04-10,-4.4,92.91,,
SWK,2024-04-09,2.0,97.19,,
SWK,2024-04-08,-0.2,95.25,,
SWK,2024-04-05,0.5,95.41,,
SWK,,,,94.94,91.9
SWKS,2024-05-01,-15.3,90.3,,
SWKS,2024-04-30,-1.2,106.59,,
SWKS,2024-04-29,3.4,107.86,,
SWKS,2024-04-26,1.3,104.3,,
SWKS,2024-04-25,1.8,102.95,,
SWKS,2024-04-24,1.8,101.12,,
SWKS,2024-04-23,1.2,99.3,,
SWKS,2024-04-22,2.1,98.11,,
SWKS,2024-04-19,-1.5,96.11,,
SWKS,2024-04-18,-0.9,97.62,,
SWKS,2024-04-17,-0.5,98.47,,
SWKS,2024-04-16,-1.2,99.01,,
SWKS,2024-04-15,-1.3,100.24,,
SWKS,2024-04-12,-2.7,101.55,,
SWKS,2024-04-11,1.5,104.33,,
SWKS,2024-04-10,-3.9,102.77,,
SWKS,2024-04-09,2.7,106.9,,
SWKS,2024-04-08,-1.3,104.14,,
SWKS,2024-04-05,0.7,105.48,,
SWKS,,,,104.74,90.3
SWN,2024-05-01,-3.6,7.22,,
SWN,2024-04-30,-3.4,7.49,,
SWN,2024-04-29,0.5,7.75,,
SWN,2024-04-26,0.8,7.71,,
SWN,2024-04-25,0.8,7.65,,
SWN,2024-04-24,2.7,7.59,,
SWN,2024-04-23,-0.1,7.39,,
SWN,2024-04-22,1.5,7.4,,
SWN,2024-04-19,0.1,7.29,,
SWN,2024-04-18,0.1,7.28,,
SWN,2024-04-17,0.0,7.27,,
SWN,2024-04-16,-0.4,7.27,,
SWN,2024-04-15,-1.6,7.3,,
SWN,2024-04-12,0.4,7.42,,
SWN,2024-04-11,-1.7,7.39,,
SWN,2024-04-10,-0.1,7.52,,
SWN,2024-04-09,-0.1,7.53,,
SWN,2024-04-08,0.4,7.54,,
SWN,2024-04-05,-0.1,7.51,,
SWN,,,,7.52,7.22
SWTX,2024-05-01,0.3,46.84,,
SWTX,2024-04-30,0.5,46.69,,
SWTX,2024-04-29,2.0,46.45,,
SWTX,2024-04-26,3.0,45.53,,
SWTX,2024-04-25,1.9,44.2,,
SWTX,2024-04-24,-1.4,43.38,,
SWTX,2024-04-23,2.6,44.0,,
SWTX,2024-04-22,7.0,42.89,,
SWTX,2024-04-19,-5.6,40.1,,
SWTX,2024-04-18,-3.7,42.47,,
SWTX,2024-04-17,1.6,44.11,,
SWTX,2024-04-16,2.1,43.4,,
SWTX,2024-04-15,-0.6,42.51,,
SWTX,2024-04-12,-3.1,42.75,,
SWTX,2024-04-11,1.2,44.11,,
SWTX,2024-04-10,-1.5,43.57,,
SWTX,2024-04-09,0.4,44.22,,
SWTX,2024-04-08,-1.0,44.06,,
SWTX,2024-04-05,-0.1,44.49,,
SWTX,,,,44.52,46.84
SYF,2024-05-01,-0.0,43.96,,
SYF,2024-04-30,-1.6,43.98,,
SYF,2024-04-29,0.1,44.7,,
SYF,2024-04-26,0.0,44.67,,
SYF,2024-04-25,-0.8,44.66,,
SYF,2024-04-24,5.0,45.02,,
SYF,2024-04-23,1.7,42.86,,
SYF,2024-04-22,1.4,42.15,,
SYF,2024-04-19,1.9,41.57,,
SYF,2024-04-18,2.8,40.8,,
SYF,2024-04-17,-0.6,39.68,,
SYF,2024-04-16,-1.4,39.92,,
SYF,2024-04-15,0.1,40.47,,
SYF,2024-04-12,-2.1,40.41,,
SYF,2024-04-11,-0.4,41.29,,
SYF,2024-04-10,-2.1,41.44,,
SYF,2024-04-09,-0.4,42.33,,
SYF,2024-04-08,3.0,42.51,,
SYF,2024-04-05,0.2,41.28,,
SYF,,,,41.19,43.96
SYK,2024-05-01,-2.5,328.12,,
SYK,2024-04-30,-0.7,336.5,,
SYK,2024-04-29,1.0,338.87,,
SYK,2024-04-26,-0.5,335.61,,
SYK,2024-04-25,0.1,337.15,,
SYK,2024-04-24,0.6,336.85,,
SYK,2024-04-23,2.2,334.91,,
SYK,2024-04-22,0.7,327.68,,
SYK,2024-04-19,-0.6,325.43,,
SYK,2024-04-18,-2.6,327.45,,
SYK,2024-04-17,-0.5,336.03,,
SYK,2024-04-16,-0.4,337.66,,
SYK,2024-04-15,-0.9,339.13,,
SYK,2024-04-12,-1.2,342.05,,
SYK,2024-04-11,-0.3,346.29,,
SYK,2024-04-10,-1.0,347.33,,
SYK,2024-04-09,0.3,350.91,,
SYK,2024-04-08,-0.4,349.75,,
SYK,2024-04-05,1.0,351.02,,
SYK,,,,347.38,328.12
SYM,2024-05-01,-0.4,38.42,,
SYM,2024-04-30,-4.2,38.57,,
SYM,2024-04-29,0.2,40.26,,
SYM,2024-04-26,1.6,40.19,,
SYM,2024-04-25,-2.2,39.55,,
SYM,2024-04-24,0.4,40.43,,
SYM,2024-04-23,1.5,40.25,,
SYM,2024-04-22,-0.2,39.66,,
SYM,2024-04-19,-0.9,39.73,,
SYM,2024-04-18,-4.5,40.09,,
SYM,2024-04-17,2.6,41.96,,
SYM,2024-04-16,0.7,40.88,,
SYM,2024-04-15,-4.5,40.61,,
SYM,2024-04-12,-5.2,42.51,,
SYM,2024-04-11,0.8,44.85,,
SYM,2024-04-10,-3.3,44.5,,
SYM,2024-04-09,1.7,46.0,,
SYM,2024-04-08,2.8,45.23,,
SYM,2024-04-05,4.0,44.0,,
SYM,,,,42.29,38.42
SYY,2024-05-01,-1.7,73.05,,
SYY,2024-04-30,-3.8,74.32,,
SYY,2024-04-29,0.2,77.22,,
SYY,2024-04-26,0.0,77.07,,
SYY,2024-04-25,-0.3,77.07,,
SYY,2024-04-24,0.4,77.29,,
SYY,2024-04-23,-0.5,76.96,,
SYY,2024-04-22,0.8,77.32,,
SYY,2024-04-19,1.4,76.73,,
SYY,2024-04-18,0.3,75.64,,
SYY,2024-04-17,-0.5,75.44,,
SYY,2024-04-16,0.2,75.83,,
SYY,2024-04-15,0.5,75.65,,
SYY,2024-04-12,-1.7,75.25,,
SYY,2024-04-11,-0.5,76.57,,
SYY,2024-04-10,-0.7,76.96,,
SYY,2024-04-09,1.0,77.51,,
SYY,2024-04-08,0.1,76.74,,
SYY,2024-04-05,0.2,76.67,,
SYY,,,,76.55,73.05
T,2024-05-01,0.2,16.92,,
T,2024-04-30,-0.8,16.89,,
T,2024-04-29,1.6,17.02,,
T,2024-04-26,1.0,16.75,,
T,2024-04-25,-1.4,16.58,,
T,2024-04-24,1.9,16.81,,
T,2024-04-23,1.2,16.5,,
T,2024-04-22,-1.2,16.31,,
T,2024-04-19,1.1,16.51,,
T,2024-04-18,1.3,16.33,,
T,2024-04-17,0.2,16.12,,
T,2024-04-16,-0.9,16.09,,
T,2024-04-15,-0.4,16.24,,
T,2024-04-12,-0.7,16.31,,
T,2024-04-11,-1.9,16.42,,
T,2024-04-10,-1.0,16.73,,
T,2024-04-09,-2.0,16.9,,
T,2024-04-08,-1.0,17.25,,
T,2024-04-05,-0.9,17.42,,
T,,,,17.57,16.92
TALO,2024-05-01,-2.0,12.91,,
TALO,2024-04-30,-6.0,13.18,,
TALO,2024-04-29,0.6,14.02,,
TALO,2024-04-26,1.2,13.94,,
TALO,2024-04-25,1.8,13.78,,
TALO,2024-04-24,-1.6,13.53,,
TALO,2024-04-23,1.3,13.75,,
TALO,2024-04-22,0.2,13.57,,
TALO,2024-04-19,2.0,13.54,,
TALO,2024-04-18,0.1,13.28,,
TALO,2024-04-17,-0.3,13.27,,
TALO,2024-04-16,-1.9,13.31,,
TALO,2024-04-15,-3.6,13.57,,
TALO,2024-04-12,-0.8,14.07,,
TALO,2024-04-11,-1.2,14.19,,
TALO,2024-04-10,-1.1,14.36,,
TALO,2024-04-09,0.8,14.52,,
TALO,2024-04-08,0.5,14.4,,
TALO,2024-04-05,1.5,14.33,,
TALO,,,,14.12,12.91
TAP,2024-05-01,-0.3,57.08,,
TAP,2024-04-30,-9.9,57.26,,
TAP,2024-04-29,1.6,63.56,,
TAP,2024-04-26,-0.4,62.54,,
TAP,2024-04-25,-1.4,62.82,,
TAP,2024-04-24,-0.7,63.7,,
TAP,2024-04-23,-0.5,64.18,,
TAP,2024-04-22,0.5,64.52,,
TAP,2024-04-19,0.5,64.23,,
TAP,2024-04-18,0.5,63.88,,
TAP,2024-04-17,0.4,63.54,,
TAP,2024-04-16,-2.3,63.26,,
TAP,2024-04-15,-2.4,64.77,,
TAP,2024-04-12,-2.2,66.34,,
TAP,2024-04-11,0.5,67.81,,
TAP,2024-04-10,0.2,67.46,,
TAP,2024-04-09,1.1,67.33,,
TAP,2024-04-08,-1.1,66.63,,
TAP,2024-04-05,-0.0,67.35,,
TAP,,,,67.38,57.08
TBLA,2024-05-01,1.9,4.28,,
TBLA,2024-04-30,-1.2,4.2,,
TBLA,2024-04-29,0.5,4.25,,
TBLA,2024-04-26,0.7,4.23,,
TBLA,2024-04-25,0.7,4.2,,
TBLA,2024-04-24,-0.2,4.17,,
TBLA,2024-04-23,4.8,4.18,,
TBLA,2024-04-22,1.0,3.99,,
TBLA,2024-04-19,-0.8,3.95,,
TBLA,2024-04-18,1.8,3.98,,
TBLA,2024-04-17,-0.8,3.91,,
TBLA,2024-04-16,-0.5,3.94,,
TBLA,2024-04-15,-1.2,3.96,,
TBLA,2024-04-12,-3.8,4.01,,
TBLA,2024-04-11,-0.7,4.17,,
TBLA,2024-04-10,-1.4,4.2,,
TBLA,2024-04-09,-0.7,4.26,,
TBLA,2024-04-08,-2.5,4.29,,
TBLA,2024-04-05,2.3,4.4,,
TBLA,,,,4.3,4.28
TCN,2024-05-01,0.2,11.25,,
TCN,2024-04-30,0.0,11.23,,
TCN,2024-04-29,0.0,11.23,,
TCN,2024-04-26,0.1,11.23,,
TCN,2024-04-25,1.8,11.22,,
TCN,2024-04-24,-0.3,11.02,,
TCN,2024-04-23,0.0,11.05,,
TCN,2024-04-22,0.0,11.05,,
TCN,2024-04-19,-0.1,11.05,,
TCN,2024-04-18,0.6,11.06,,
TCN,2024-04-17,0.4,10.99,,
TCN,2024-04-16,-0.5,10.95,,
TCN,2024-04-15,-0.3,11.01,,
TCN,2024-04-12,-1.2,11.04,,
TCN,2024-04-11,-0.1,11.17,,
TCN,2024-04-10,-0.1,11.18,,
TCN,2024-04-09,0.3,11.19,,
TCN,2024-04-08,0.0,11.16,,
TCN,2024-04-05,-0.1,11.16,,
TCN,,,,11.17,11.25
TD,2024-05-01,-1.1,58.69,,
TD,2024-04-30,-0.0,59.32,,
TD,2024-04-29,-0.1,59.33,,
TD,2024-04-26,0.5,59.38,,
TD,2024-04-25,0.7,59.11,,
TD,2024-04-24,-0.4,58.67,,
TD,2024-04-23,0.6,58.92,,
TD,2024-04-22,0.8,58.56,,
TD,2024-04-19,1.5,58.09,,
TD,2024-04-18,0.8,57.25,,
TD,2024-04-17,1.2,56.82,,
TD,2024-04-16,-0.8,56.13,,
TD,2024-04-15,-0.5,56.57,,
TD,2024-04-12,-1.6,56.83,,
TD,2024-04-11,0.3,57.78,,
TD,2024-04-10,-2.5,57.58,,
TD,2024-04-09,0.5,59.07,,
TD,2024-04-08,0.3,58.77,,
TD,2024-04-05,-2.1,58.569,,
TD,,,,59.82,58.69
TDC,2024-05-01,0.7,37.37,,
TDC,2024-04-30,-2.0,37.1,,
TDC,2024-04-29,0.5,37.86,,
TDC,2024-04-26,0.2,37.67,,
TDC,2024-04-25,1.2,37.61,,
TDC,2024-04-24,1.0,37.15,,
TDC,2024-04-23,0.3,36.8,,
TDC,2024-04-22,1.0,36.7,,
TDC,2024-04-19,-1.1,36.33,,
TDC,2024-04-18,1.2,36.75,,
TDC,2024-04-17,0.2,36.31,,
TDC,2024-04-16,1.3,36.25,,
TDC,2024-04-15,-1.5,35.77,,
TDC,2024-04-12,-3.2,36.31,,
TDC,2024-04-11,-0.7,37.5,,
TDC,2024-04-10,-2.2,37.75,,
TDC,2024-04-09,1.0,38.59,,
TDC,2024-04-08,0.0,38.21,,
TDC,2024-04-05,-1.1,38.21,,
TDC,,,,38.62,37.37
TDOC,2024-05-01,0.5,12.81,,
TDOC,2024-04-30,-4.8,12.75,,
TDOC,2024-04-29,2.9,13.39,,
TDOC,2024-04-26,-2.4,13.01,,
TDOC,2024-04-25,-2.9,13.33,,
TDOC,2024-04-24,-0.1,13.73,,
TDOC,2024-04-23,3.3,13.74,,
TDOC,2024-04-22,2.5,13.3,,
TDOC,2024-04-19,-1.5,12.98,,
TDOC,2024-04-18,0.3,13.18,,
TDOC,2024-04-17,0.1,13.14,,
TDOC,2024-04-16,-3.1,13.13,,
TDOC,2024-04-15,-4.6,13.55,,
TDOC,2024-04-12,-2.7,14.21,,
TDOC,2024-04-11,0.7,14.6,,
TDOC,2024-04-10,-3.7,14.5,,
TDOC,2024-04-09,3.0,15.06,,
TDOC,2024-04-08,0.9,14.62,,
TDOC,2024-04-05,1.7,14.49,,
TDOC,,,,14.25,12.81
TEAM,2024-05-01,0.3,172.77,,
TEAM,2024-04-30,-2.7,172.3,,
TEAM,2024-04-29,-1.3,177.07,,
TEAM,2024-04-26,-9.6,179.45,,
TEAM,2024-04-25,-0.3,198.41,,
TEAM,2024-04-24,-0.2,199.01,,
TEAM,2024-04-23,2.7,199.44,,
TEAM,2024-04-22,1.4,194.27,,
TEAM,2024-04-19,-1.1,191.55,,
TEAM,2024-04-18,-0.7,193.61,,
TEAM,2024-04-17,0.1,195.07,,
TEAM,2024-04-16,1.6,194.85,,
TEAM,2024-04-15,-7.1,191.84,,
TEAM,2024-04-12,-3.8,206.53,,
TEAM,2024-04-11,4.8,214.65,,
TEAM,2024-04-10,0.9,204.74,,
TEAM,2024-04-09,2.2,202.92,,
TEAM,2024-04-08,1.0,198.55,,
TEAM,2024-04-05,2.2,196.62,,
TEAM,,,,192.32,172.77
TECH,2024-05-01,16.2,73.46,,
TECH,2024-04-30,-2.0,63.21,,
TECH,2024-04-29,0.7,64.51,,
TECH,2024-04-26,2.2,64.06,,
TECH,2024-04-25,-1.4,62.66,,
TECH,2024-04-24,-0.3,63.52,,
TECH,2024-04-23,1.4,63.69,,
TECH,2024-04-22,1.1,62.8,,
TECH,2024-04-19,-0.1,62.12,,
TECH,2024-04-18,-0.8,62.21,,
TECH,2024-04-17,-2.0,62.73,,
TECH,2024-04-16,-2.3,64.01,,
TECH,2024-04-15,-1.8,65.52,,
TECH,2024-04-12,-3.0,66.73,,
TECH,2024-04-11,-1.0,68.81,,
TECH,2024-04-10,-2.4,69.51,,
TECH,2024-04-09,4.4,71.23,,
TECH,2024-04-08,1.8,68.22,,
TECH,2024-04-05,-0.1,66.99,,
TECH,,,,67.05,73.46
TECK,2024-05-01,-1.6,48.41,,
TECK,2024-04-30,-3.7,49.19,,
TECK,2024-04-29,1.4,51.07,,
TECK,2024-04-26,1.7,50.38,,
TECK,2024-04-25,9.0,49.54,,
TECK,2024-04-24,-0.2,45.44,,
TECK,2024-04-23,-0.7,45.53,,
TECK,2024-04-22,-2.7,45.86,,
TECK,2024-04-19,-1.2,47.13,,
TECK,2024-04-18,1.1,47.72,,
TECK,2024-04-17,0.1,47.2,,
TECK,2024-04-16,-1.3,47.13,,
TECK,2024-04-15,-0.3,47.76,,
TECK,2024-04-12,-1.4,47.9,,
TECK,2024-04-11,-1.6,48.57,,
TECK,2024-04-10,0.5,49.38,,
TECK,2024-04-09,4.6,49.14,,
TECK,2024-04-08,0.5,46.96,,
TECK,2024-04-05,-0.4,46.73,,
TECK,,,,46.92,48.41
TEL,2024-05-01,-1.4,139.45,,
TEL,2024-04-30,-0.9,141.48,,
TEL,2024-04-29,1.9,142.82,,
TEL,2024-04-26,-0.2,140.21,,
TEL,2024-04-25,0.3,140.48,,
TEL,2024-04-24,-2.3,140.0,,
TEL,2024-04-23,-0.4,143.23,,
TEL,2024-04-22,2.3,143.77,,
TEL,2024-04-19,0.0,140.55,,
TEL,2024-04-18,-0.7,140.48,,
TEL,2024-04-17,-1.0,141.48,,
TEL,2024-04-16,0.6,142.85,,
TEL,2024-04-15,-0.7,142.02,,
TEL,2024-04-12,-2.5,142.98,,
TEL,2024-04-11,1.2,146.71,,
TEL,2024-04-10,-2.0,144.94,,
TEL,2024-04-09,2.1,147.87,,
TEL,2024-04-08,0.1,144.78,,
TEL,2024-04-05,0.1,144.65,,
TEL,,,,144.48,139.45
TER,2024-05-01,-2.2,113.74,,
TER,2024-04-30,-1.7,116.32,,
TER,2024-04-29,3.6,118.29,,
TER,2024-04-26,4.8,114.13,,
TER,2024-04-25,8.2,108.91,,
TER,2024-04-24,0.9,100.7,,
TER,2024-04-23,2.1,99.85,,
TER,2024-04-22,1.9,97.76,,
TER,2024-04-19,-4.2,95.97,,
TER,2024-04-18,-1.8,100.2,,
TER,2024-04-17,-2.7,102.07,,
TER,2024-04-16,0.5,104.93,,
TER,2024-04-15,-1.4,104.42,,
TER,2024-04-12,-3.3,105.87,,
TER,2024-04-11,2.9,109.46,,
TER,2024-04-10,-4.3,106.4,,
TER,2024-04-09,3.1,111.19,,
TER,2024-04-08,0.5,107.82,,
TER,2024-04-05,1.2,107.27,,
TER,,,,105.95,113.74
TFC,2024-05-01,1.3,38.05,,
TFC,2024-04-30,-2.0,37.55,,
TFC,2024-04-29,0.4,38.31,,
TFC,2024-04-26,0.5,38.17,,
TFC,2024-04-25,-2.1,37.97,,
TFC,2024-04-24,-0.1,38.79,,
TFC,2024-04-23,2.0,38.84,,
TFC,2024-04-22,3.4,38.06,,
TFC,2024-04-19,3.1,36.8,,
TFC,2024-04-18,0.1,35.71,,
TFC,2024-04-17,0.1,35.66,,
TFC,2024-04-16,-2.9,35.64,,
TFC,2024-04-15,-0.2,36.7,,
TFC,2024-04-12,-1.4,36.77,,
TFC,2024-04-11,-0.5,37.3,,
TFC,2024-04-10,-3.8,37.5,,
TFC,2024-04-09,0.3,38.97,,
TFC,2024-04-08,2.0,38.85,,
TFC,2024-04-05,0.4,38.09,,
TFC,,,,37.94,38.05
TGNA,2024-05-01,1.8,13.89,,
TGNA,2024-04-30,-0.7,13.64,,
TGNA,2024-04-29,1.5,13.74,,
TGNA,2024-04-26,-0.8,13.54,,
TGNA,2024-04-25,-1.2,13.65,,
TGNA,2024-04-24,0.7,13.81,,
TGNA,2024-04-23,-0.9,13.72,,
TGNA,2024-04-22,0.2,13.85,,
TGNA,2024-04-19,2.1,13.82,,
TGNA,2024-04-18,2.0,13.54,,
TGNA,2024-04-17,-1.5,13.27,,
TGNA,2024-04-16,0.6,13.47,,
TGNA,2024-04-15,-1.5,13.39,,
TGNA,2024-04-12,-1.7,13.6,,
TGNA,2024-04-11,0.4,13.84,,
TGNA,2024-04-10,-3.6,13.79,,
TGNA,2024-04-09,1.1,14.3,,
TGNA,2024-04-08,-0.5,14.14,,
TGNA,2024-04-05,-0.2,14.21,,
TGNA,,,,14.24,13.89
TGT,2024-05-01,-2.8,156.43,,
TGT,2024-04-30,-1.7,160.98,,
TGT,2024-04-29,-0.6,163.73,,
TGT,2024-04-26,0.2,164.74,,
TGT,2024-04-25,-0.5,164.44,,
TGT,2024-04-24,-0.7,165.34,,
TGT,2024-04-23,-0.4,166.51,,
TGT,2024-04-22,-0.7,167.11,,
TGT,2024-04-19,1.0,168.3,,
TGT,2024-04-18,1.3,166.58,,
TGT,2024-04-17,0.7,164.47,,
TGT,2024-04-16,-1.0,163.32,,
TGT,2024-04-15,-0.7,165.01,,
TGT,2024-04-12,-3.0,166.12,,
TGT,2024-04-11,-0.2,171.33,,
TGT,2024-04-10,-0.0,171.62,,
TGT,2024-04-09,1.1,171.63,,
TGT,2024-04-08,-1.2,169.7,,
TGT,2024-04-05,-0.3,171.77,,
TGT,,,,172.22,156.43
TGTX,2024-05-01,16.3,15.88,,
TGTX,2024-04-30,2.6,13.66,,
TGTX,2024-04-29,-1.1,13.32,,
TGTX,2024-04-26,-3.2,13.47,,
